,lon,lat,BestGW,SF,NumberOfSensors,NumGWs
0,49.81608239933839,9.963393299984267,98,7,1,3
1,49.82200599932769,9.9402933999844,172,10,1,3
2,49.81407999932759,9.939633099984418,98,12,1,2
3,49.775813599332544,9.949010499984388,431,7,1,2
4,49.791381599318896,9.916864799984625,630,10,1,1
5,49.793088999329875,9.94386099998442,630,7,1,1
6,49.812094599345535,9.977387799984196,159,7,1,2
7,49.81179079934537,9.977066999984194,159,7,1,2
8,49.78124819934406,9.97324479998425,52,7,1,3
9,49.78124809934414,9.973391999984242,52,7,1,3
10,49.78124829934405,9.973212799984251,52,7,1,3
11,49.78124929934384,9.972785699984245,52,7,1,3
12,49.78122949934416,9.973435199984257,52,7,1,3
13,49.78124809934411,9.973314199984236,52,7,1,3
14,49.78124899934391,9.97291689998425,52,7,1,3
15,49.78122629934387,9.972860299984244,52,7,1,3
16,49.78124919934385,9.97282219998425,52,7,1,3
17,49.78122869934398,9.973051699984254,52,7,1,3
18,49.7812299993441,9.97332109998424,52,7,1,3
19,49.78123039934406,9.97323069998425,52,7,1,3
20,49.78124819934409,9.973280299984252,52,7,1,3
21,49.78124879934394,9.973003899984239,52,7,1,3
22,49.78124859934398,9.973077999984248,52,7,1,3
23,49.781227499343935,9.97298269998426,52,7,1,3
24,49.781230699344036,9.973169999984256,52,7,1,3
25,49.78124909934388,9.97286599998425,52,7,1,3
26,49.7812265993439,9.972933299984254,52,7,1,3
27,49.78124839934403,9.973178399984253,52,7,1,3
28,49.78122979934412,9.973369399984245,52,7,1,3
29,49.77954259932781,9.938435199984461,431,9,1,2
30,49.76189639933865,9.961473399984332,431,9,1,2
31,49.79284989932644,9.93582719998448,630,7,1,1
32,49.791544299339876,9.96532379998428,52,8,1,3
33,49.761565199330875,9.944548599984426,431,9,1,2
34,49.779567399327895,9.938595699984473,431,9,1,2
35,49.788722899328675,9.940904799984441,630,7,1,1
36,49.78865699932869,9.940890199984423,630,7,1,1
37,49.788693899328976,9.94157829998442,630,7,1,1
38,49.78911449932898,9.941614699984425,630,7,1,1
39,49.788134599328686,9.940874699984427,630,7,1,1
40,49.78827389932869,9.940909699984438,630,7,1,1
41,49.78597309932823,9.939704799984455,630,7,1,1
42,49.791289399330616,9.945480499984399,630,7,1,1
43,49.79248239933188,9.948384199984387,630,7,1,1
44,49.79255389933184,9.948244199984392,630,7,1,1
45,49.79262329933129,9.947035899984382,630,7,1,1
46,49.7925811993312,9.946853599984381,630,7,1,1
47,49.79293969933106,9.946520599984387,630,7,1,1
48,49.79307839933106,9.94653629998438,630,7,1,1
49,49.79280009933168,9.947899699984392,630,7,1,1
50,49.79292099933173,9.947999299984389,630,7,1,1
51,49.80728999932903,9.942591899984418,630,11,1,1
52,49.78632829934555,9.976314999984224,52,7,1,4
53,49.808604799323845,9.930404499984506,630,12,1,1
54,49.799630599331145,9.947053599984383,630,8,1,1
55,49.78570509933062,9.945187899984402,630,7,1,1
56,49.751551499347464,9.978536399984243,871,12,1,3
57,49.751488099347505,9.978587899984257,871,12,1,3
58,49.751424799347525,9.978639499984242,871,12,1,3
59,49.773389499327784,9.938050399984462,431,8,1,2
60,49.779311399341935,9.968944899984269,52,7,1,3
61,49.78545599934531,9.975845699984234,52,7,1,4
62,49.79390579932446,9.931139099984495,630,7,1,1
63,49.78311009932469,9.931121299984522,630,8,1,1
64,49.78309699932465,9.931032099984504,630,8,1,1
65,49.787999899324376,9.93064419998452,630,7,1,1
66,49.81050939935299,9.991123399984142,159,7,1,2
67,49.788684599347704,9.980525099984202,52,7,1,3
68,49.80190759931587,9.909308599984676,322,9,1,2
69,49.766169048623986,9.93174567801787,431,11,1,2
70,49.76595775911064,9.931473367255968,431,11,1,2
71,49.76623837428157,9.932111417118264,431,10,1,2
72,49.76542555667545,9.932884711140396,431,10,1,2
73,49.765040903178104,9.933452834021184,431,10,1,2
74,49.76475605774008,9.932827171072038,431,11,1,2
75,49.764549613147196,9.932105499767271,431,11,1,2
76,49.764844385078256,9.932462181595355,431,11,1,2
77,49.78028608937499,9.971267475189793,52,7,1,3
78,49.77970576765381,9.970889839744213,52,7,1,3
79,49.78975620802591,9.920792783127593,630,9,1,1
80,49.789621441193695,9.919012419754575,630,9,1,1
81,49.78968610563703,9.91787668514554,630,10,1,1
82,49.81550409211033,9.98032803836351,159,7,1,2
83,49.81500231120121,9.98140473265682,159,7,1,2
84,49.81634449408194,9.980986956702397,159,8,1,2
85,49.81676441938043,9.981195785499715,159,8,1,2
86,49.815937949423244,9.980894550211623,159,8,1,2
87,49.81638266311077,9.982831026182748,159,8,1,2
88,49.81702501164409,9.982963135056353,159,8,1,2
89,49.81105373666792,9.976594883118267,159,7,1,2
90,49.811414924232686,9.976075538401922,159,7,1,2
91,49.81231065838829,9.976979421710054,159,7,1,2
92,49.76580418125884,9.931280330654577,431,11,1,2
93,49.76590633952822,9.932411079787277,431,10,1,2
94,49.764146229890265,9.931973704554904,431,11,1,2
95,49.81286489628709,9.977757658514511,159,7,1,2
96,49.81034780744411,9.984549919008387,159,7,1,2
97,49.78960326299426,9.935713898565893,630,7,1,1
98,49.823263755344556,9.960518438044161,98,7,1,3
99,49.78819359771994,9.935258071837556,630,7,1,1
100,49.785801323267165,9.93390039096716,630,7,1,1
101,49.78225441219151,9.971747881060136,52,7,1,3
102,49.78119474433464,9.973312328882084,52,7,1,3
103,49.78150985267996,9.971878003079933,52,7,1,3
104,49.78188086211418,9.972475308437044,52,7,1,3
105,49.78286867661574,9.971907751945846,52,7,1,3
106,49.78185373165231,9.974881550425728,52,7,1,4
107,49.7562242686879,9.943447934030551,170,9,1,3
108,49.78424494512908,9.965898621850707,52,7,1,3
109,49.782469895178046,9.970140692054843,52,7,1,3
110,49.809002027547315,9.992073073443809,159,7,1,2
111,49.81707697075663,9.983560366170565,159,9,1,2
112,49.793407525271036,9.932400970049018,630,7,1,1
113,49.79446095941051,9.908663809343842,322,10,1,2
114,49.796934754650074,9.94644381433128,630,7,1,1
115,49.796366047015816,9.94894344408941,630,7,1,1
116,49.797005181553565,9.931402943047633,630,7,1,1
117,49.79375146409686,9.934783974082809,630,7,1,1
118,49.796772934981924,9.990978804942273,830,8,1,3
119,49.8019883106837,9.9719522138779,159,7,1,2
120,49.802033230330494,9.973524815362145,159,7,1,2
121,49.80210209913985,9.973948550049506,159,7,1,2
122,49.7949890829041,9.939414422045093,630,7,1,1
123,49.823376099356516,9.97259280000615,98,7,1,3
124,49.80078037906877,9.939392053207555,630,8,1,1
125,49.78008949828998,9.971303473684285,52,7,1,3
126,49.7950634638601,9.930032040388152,630,7,1,1
127,49.80062776516654,9.969417592957553,159,8,1,2
128,49.800304705620334,9.968259787933494,159,8,1,2
129,49.80027691586374,9.966990928849288,159,9,1,2
130,49.80091849152843,9.966426336214152,159,9,1,2
131,49.80120170396735,9.966992358895117,159,8,1,2
132,49.800860036775624,9.967317018125566,159,8,1,2
133,49.80102772174941,9.968244814454453,159,8,1,2
134,49.801538381173565,9.968264145705787,159,8,1,2
135,49.80130319547696,9.967926547426623,159,8,1,2
136,49.801165790736974,9.969543555833319,159,8,1,2
137,49.801396370046355,9.969903968659978,159,7,1,2
138,49.80170422416325,9.969490140506737,159,7,1,2
139,49.80179679322094,9.968826350677684,159,8,1,2
140,49.80220607134454,9.968750331095473,159,7,1,2
141,49.80212428893087,9.969536455321478,159,7,1,2
142,49.8023929554452,9.969116100897862,159,7,1,2
143,49.802827674087126,9.947578293224936,630,9,1,1
144,49.80977718211495,9.957650568108933,98,10,1,3
145,49.81321105829081,9.960333106952548,98,8,1,3
146,49.80756978270212,9.953163590836127,98,12,1,3
147,49.80465599365108,9.959272195190247,159,10,1,2
148,49.79776569830064,9.944672923559233,630,7,1,1
149,49.798201424248425,9.945311818595924,630,7,1,1
150,49.79818017315734,9.944583562097746,630,7,1,1
151,49.79906886768743,9.944673290718496,630,7,1,1
152,49.7985007458925,9.944214903752846,630,7,1,1
153,49.79808853052605,9.949748109491626,630,8,1,1
154,49.798277267383014,9.950530318591685,630,9,1,1
155,49.79788752720512,9.950835259290127,630,8,1,1
156,49.798644216954976,9.945312698734993,630,7,1,1
157,49.79907392745929,9.943964556334857,630,7,1,1
158,49.81328995687288,9.880083165172813,322,10,1,2
159,49.80677820136076,9.980157483562833,159,7,1,2
160,49.79735014601497,9.97854687573262,159,8,1,2
161,49.76547736496998,9.9447730906261,431,8,1,2
162,49.79683219704123,9.941815463818578,630,7,1,1
163,49.766310239921154,9.93150189708677,431,11,1,2
164,49.82052424808383,9.963829145453348,98,7,1,3
165,49.78719648157936,9.933201680349072,630,7,1,1
166,49.79567760254518,9.937779631279051,630,7,1,1
167,49.79937246220989,9.952090342742588,630,9,1,1
168,49.79861199498062,9.949120514766896,630,8,1,1
169,49.79794730212309,9.949142495993517,630,8,1,1
170,49.745084999292956,9.938372899977175,170,7,1,4
171,49.769773049326396,9.933036599985828,431,10,1,2
172,49.82646577583081,9.921201491041495,172,7,1,4
173,49.82227339868913,9.983514225420864,98,10,1,3
174,49.802557520576435,9.957334745408112,159,11,1,2
175,49.80239091929847,9.957330673438479,159,11,1,2
176,49.80291044946628,9.95831058991053,159,10,1,2
177,49.8026508396715,9.958030518435642,159,10,1,2
178,49.80311655639038,9.957341805374114,159,10,1,2
179,49.8023042567628,9.958550627880152,159,10,1,2
180,49.80198713753415,9.958466371020513,159,10,1,2
181,49.802561849301874,9.95861904989578,159,10,1,2
182,49.802823021469436,9.958710211230768,159,10,1,2
183,49.80371051595762,9.957838001237127,159,10,1,2
184,49.80398508630611,9.958332977033967,159,10,1,2
185,49.80172000815546,9.956977626209435,159,11,1,2
186,49.80048914980833,9.953042100281577,630,10,1,1
187,49.80070292453162,9.953356493642117,630,10,1,1
188,49.80061152446634,9.95338356917625,630,10,1,1
189,49.800826984337725,9.953796304639623,630,10,1,1
190,49.80046020636495,9.954587981941259,630,10,1,1
191,49.80026518090325,9.954932689033893,630,10,1,1
192,49.80022174947941,9.955265350046323,630,10,1,1
193,49.80018395230518,9.95565719420044,630,10,1,1
194,49.800362026270946,9.956132677347886,630,10,1,1
195,49.8005157103101,9.956978435728537,630,10,1,1
196,49.800018314711366,9.957665456969192,630,11,1,1
197,49.80085984095335,9.958398374607759,159,11,1,2
198,49.800864549338975,9.959048750008042,159,10,1,2
199,49.80108203589179,9.95932446777806,159,10,1,2
200,49.80162034919828,9.959321500032791,159,10,1,2
201,49.80248487780738,9.959439843156458,159,10,1,2
202,49.801563100696235,9.958760845763864,159,10,1,2
203,49.803486903050384,9.960115230715617,159,10,1,2
204,49.80422616244676,9.959885799414094,159,10,1,2
205,49.80482904961844,9.959992418352464,159,10,1,2
206,49.80082899931634,9.956543799975211,630,10,1,1
207,49.801060597111935,9.9563441234808,630,10,1,1
208,49.80092861851917,9.956037950726286,630,10,1,1
209,49.800994963977125,9.955607580734604,630,10,1,1
210,49.80299150017196,9.955614649974823,630,11,1,1
211,49.80342920205045,9.955410700434992,630,12,1,1
212,49.80381201292535,9.955960220729244,159,11,1,2
213,49.80912919657391,9.95836304488837,98,10,1,3
214,49.80890704937483,9.957186449990076,98,10,1,3
215,49.8092720991772,9.956704924563391,98,10,1,3
216,49.809304149336064,9.957937649983576,98,10,1,3
217,49.801511215099715,9.954744817105894,630,10,1,1
218,49.80124349932075,9.954618999936248,630,10,1,1
219,49.80092254932816,9.954601499949703,630,10,1,1
220,49.8008900719044,9.95512180502611,630,10,1,1
221,49.80080801976705,9.955414171631991,630,10,1,1
222,49.80072419939249,9.958203349926595,159,11,1,2
223,49.80152478877625,9.956377985452978,630,11,1,1
224,49.78046199182385,9.946505228015328,431,8,1,2
225,49.795635471875265,9.98332972372743,52,8,1,3
226,49.795040760271924,9.990550829577819,830,8,1,4
227,49.795475449357085,9.990507099990568,830,8,1,4
228,49.79545374851316,9.990666883875079,830,8,1,4
229,49.794334391123414,9.991751713502017,830,7,1,4
230,49.79380120273865,9.991347495688604,830,7,1,4
231,49.792739008199405,9.991816599883165,830,7,1,4
232,49.79859102855643,9.957755850076996,630,10,1,1
233,49.79885175305072,9.958335531460406,630,10,1,1
234,49.79845302708711,9.957448504435007,630,10,1,1
235,49.79801360237433,9.955801163700048,630,10,1,1
236,49.79796605598104,9.958333156531829,630,10,1,1
237,49.82303289936592,9.968716449979866,98,7,1,3
238,49.82297992121786,9.968382235107294,98,7,1,3
239,49.82310137866936,9.969171263744261,98,7,1,3
240,49.82322108765305,9.970197212760871,98,7,1,3
241,49.82327734913899,9.972338442626674,98,7,1,3
242,49.82314645080472,9.971709253796718,98,7,1,3
243,49.82265359934919,9.969350999984854,98,7,1,3
244,49.82267914576071,9.969754830110023,98,7,1,3
245,49.82288739935599,9.970058299988484,98,7,1,3
246,49.823016670853846,9.969822928548334,98,7,1,3
247,49.82289004935734,9.969218549983477,98,7,1,3
248,49.82285673927682,9.969015470392526,98,7,1,3
249,49.768892979985175,9.933532874611485,431,10,1,2
250,49.73207846817925,9.968220564126893,871,7,1,3
251,49.73187096671767,9.96785511824069,871,7,1,3
252,49.73166690839928,9.967500034645175,871,7,1,3
253,49.732216127576145,9.968700696233332,871,7,1,3
254,49.73310174448323,9.967458396077417,871,7,1,3
255,49.73191556870422,9.967271217872412,871,7,1,3
256,49.731636349276584,9.965215050491103,871,7,1,3
257,49.73157913677876,9.957118583651091,871,7,1,3
258,49.729668894051606,9.962329579945637,871,7,1,3
259,49.7873012139267,9.938854621599276,630,7,1,1
260,49.787097288315834,9.938341918234633,630,7,1,1
261,49.787318311704084,9.938220537977443,630,7,1,1
262,49.78746982774068,9.938465871226652,630,7,1,1
263,49.787700126313496,9.93880624455784,630,7,1,1
264,49.78763391917552,9.939214465627622,630,7,1,1
265,49.78788680896267,9.938337845158905,630,7,1,1
266,49.78558087706419,9.932850546625842,630,7,1,1
267,49.799521074907666,9.962907386540733,159,10,1,2
268,49.79943521108273,9.962432112234513,159,10,1,2
269,49.79879219933219,9.959023150049253,630,11,1,1
270,49.79547649942193,10.001520649463968,830,7,1,3
271,49.79541082906411,9.91259502374625,322,10,1,2
272,49.794814559777855,9.912828629916799,322,11,1,2
273,49.79618911833139,9.916400463473845,630,10,1,1
