,id,x,y,height,environment
0,"[569636.2744495899, 5518584.606593092]",9.967974958126165,49.81565936369001,5.0,urban
1,"[567617.8142485248, 5518823.980908664]",9.939963220781967,49.81804300129816,5.0,urban
2,"[567989.6964098652, 5514774.619929278]",9.94442340526208,49.78158448803043,5.0,urban
3,"[566569.994407684, 5515957.283226943]",9.924908018916348,49.79237946691631,5.0,urban
4,"[567714.8925687796, 5515890.348546866]",9.940801060361157,49.79164947373001,5.0,urban
5,"[569798.5790902358, 5514792.238918571]",9.969549435390062,49.781535444504456,5.0,urban
6,"[569284.9824112164, 5511971.17728864]",9.961914065169822,49.756224697725656,5.0,urban
7,"[569834.3646507231, 5516012.851459223]",9.970265695653866,49.792508369020034,5.0,urban
8,"[567260.5046136088, 5513042.835751222]",9.933996478411064,49.7660922940686,5.0,urban
9,"[567411.6706873758, 5517146.053680193]",9.93680667878679,49.8029763610668,5.0,urban
10,"[568459.0624912814, 5516731.781720255]",9.951286968092209,49.7991322010177,5.0,urban
11,"[570492.8185008669, 5511460.104432389]",9.978587933362066,49.751488132688436,5.0,urban
12,"[567376.7632967408, 5514572.648136252]",9.935875560180095,49.77983718934647,5.0,urban
13,"[570780.4182265549, 5518348.268313252]",9.983833511457448,49.81340006380073,5.0,urban
14,"[565520.7093588469, 5516160.468158091]",9.910365710340107,49.7943221866411,5.0,urban
15,"[569709.3650603782, 5519317.0729748355]",9.969122363412422,49.822237979986916,5.0,urban
16,"[567466.7710764171, 5515277.317433547]",9.937247864431274,49.78616430900073,5.0,urban
17,"[568466.3977644838, 5511494.644726464]",9.950467188007174,49.75203293583463,5.0,urban
18,"[566690.0545613942, 5516771.801088781]",9.926715666013932,49.79969125967301,5.0,urban
19,"[571496.250387631, 5516401.158564645]",9.993423441299889,49.79580481620461,5.0,urban
20,"[569337.6398527578, 5516954.681658399]",9.963533390551216,49.80103591246029,5.0,urban
21,"[568848.4207495631, 5517604.886787266]",9.956851335272074,49.806939592593714,5.0,urban
22,"[563471.9003511801, 5517768.4523574]",9.882165255990335,49.8090033776042,5.0,urban
23,"[568619.1647958398, 5510784.2064061705]",9.952462504962984,49.745626405102044,5.0,urban
24,"[567186.2933329198, 5513451.193703602]",9.933036599985828,49.769773049326396,5.0,urban
25,"[566256.6731556555, 5519743.665822372]",9.921201491041495,49.82646577583081,5.0,urban
26,"[570744.509085816, 5519334.489630989]",9.983514225420864,49.82227339868913,5.0,urban
27,"[569027.9575845434, 5515980.750108494]",9.959057591944052,49.79231293633253,5.0,urban
28,"[569555.4362082786, 5509125.461800226]",9.965160458998149,49.73060144663404,5.0,urban
29,"[572054.2755498115, 5516186.757499728]",10.001136070377433,49.793809987646895,5.0,urban
30,"[568894.115888193, 5514076.2014253875]",9.956860869156607,49.77520044707618,5.0,urban
31,"[564289.1809415234, 5516217.413286303]",9.893266098415836,49.794967457258984,5.0,urban
32,"[568896.8349293523, 5515634.164104362]",9.957174642663883,49.78921110711824,5.0,urban
33,"[564741.8660434983, 5515905.6345045455]",9.899503178202243,49.79211489825166,5.0,urban
34,"[568763.7400754524, 5520795.612681243]",9.956240045832159,49.83564375208443,5.0,urban
35,"[564923.4888354446, 5518712.349928172]",9.902495422605606,49.817336755370576,5.0,urban
36,"[572240.8511761996, 5517337.902523888]",10.003942008272881,49.80413979566131,5.0,urban
37,"[566143.4487057789, 5515716.592326631]",9.918941541279624,49.790262024820635,5.0,urban
38,"[569054.145831721, 5511032.616769155]",9.958543355587572,49.747810615102715,5.0,urban
39,"[567608.7886191825, 5511963.588649097]",9.938644745880886,49.7563473068313,5.0,urban
40,"[567101.7356914376, 5515371.999621796]",9.932193847756432,49.7870567051282,5.0,urban
41,"[569551.3796515716, 5507888.609992047]",9.964883676765842,49.71947865336939,5.0,urban
42,"[570197.5027037298, 5516927.081900086]",9.975475456992184,49.80068775432418,5.0,urban
43,"[563166.3623387637, 5516730.162675059]",9.87775040094139,49.79969796806374,5.0,urban
44,"[569728.69289832, 5509587.492878057]",9.967646844727762,49.73473652454937,5.0,urban
