,id,x,y,height,environment
0,"[568659.7348098119, 5516549.9007298285]",9.9540429029827,49.79747360242884,5.0,urban
1,"[568111.0506047652, 5514640.498166652]",9.946085366643818,49.78036455870329,5.0,urban
2,"[570079.7171432734, 5513378.989541376]",9.97319946429075,49.76879320667895,5.0,urban
3,"[570391.6126195274, 5518498.986068802]",9.978457356666913,49.81480121871893,5.0,urban
4,"[565405.4310521266, 5516231.860042824]",9.908776225162853,49.79497680157329,5.0,urban
5,"[569150.0921178575, 5510148.729335674]",9.959718161025092,49.739850621820004,5.0,urban
6,"[568763.7400754524, 5520795.612681243]",9.956240045832159,49.83564375208443,5.0,urban
7,"[572039.6140354626, 5516125.816456537]",10.000921097133903,49.7932637042642,5.0,urban
8,"[569551.3796515716, 5507888.609992047]",9.964883676765842,49.71947865336939,5.0,urban
9,"[563263.6994751303, 5516641.939114263]",9.879088449403651,49.798894294956305,5.0,urban
