,id,x,y,height,environment
0,"[568834.4591954594, 5518321.886510967]",9.956784437063984,49.81338924039373,5.0,urban
1,"[569276.5297067998, 5515019.967849721]",9.962339469506462,49.78364388120951,5.0,urban
2,"[567112.8267381793, 5515836.8699421985]",9.932428162711453,49.79123613280541,5.0,urban
3,"[568209.1881716102, 5515550.474549881]",9.947607959694077,49.78853698366427,5.0,urban
4,"[570487.8568864071, 5517933.116442454]",9.979692225468828,49.80970103541494,5.0,urban
5,"[568043.5852798371, 5512499.000638279]",9.944773927721299,49.761113318959175,5.0,urban
6,"[570295.5356575445, 5515830.477601836]",9.976639156602022,49.79081444844199,5.0,urban
7,"[567816.4113628294, 5516931.441641999]",9.942393011980299,49.80100072527852,5.0,urban
8,"[569100.2297143693, 5511087.559967944]",9.959192697256492,49.74829943548331,5.0,urban
9,"[567267.4101461978, 5513615.600582282]",9.934191355504693,49.77124251983824,5.0,urban
10,"[565719.1681863861, 5516244.352066403]",9.913136977196014,49.79505488119638,5.0,urban
11,"[569684.8503050206, 5519188.208104273]",9.968758460437366,49.82108194135835,5.0,urban
12,"[569088.6968677343, 5516805.116003016]",9.96004793133577,49.79971956113458,5.0,urban
13,"[571846.2355773897, 5516446.304296026]",9.998293971684678,49.79616902680264,5.0,urban
14,"[564170.2229617437, 5518043.473826394]",9.89191512132204,49.81140244002747,5.0,urban
15,"[568300.0537349248, 5510787.095429034]",9.948034258901684,49.745688714580155,5.0,urban
16,"[566256.6731556555, 5519743.665822372]",9.921201491041495,49.82646577583081,5.0,urban
17,"[569580.676512302, 5509120.651558249]",9.965509786144588,49.73055526883574,5.0,urban
18,"[564332.3985260462, 5516165.00855885]",9.893857832772651,49.79449153717377,5.0,urban
19,"[568763.7400754524, 5520795.612681243]",9.956240045832159,49.83564375208443,5.0,urban
20,"[572374.7215118355, 5517816.43567436]",10.005891299987297,49.80842709938636,5.0,urban
21,"[569277.2452123449, 5515858.116106231]",9.962498760187348,49.791181362107665,5.0,urban
22,"[570207.632643659, 5516863.557008429]",9.975604722569111,49.80011528634904,5.0,urban
23,"[565082.1299333783, 5516055.8932398455]",9.904255239154864,49.79342942463313,5.0,urban
24,"[567377.4903695027, 5514699.741153447]",9.935907675504414,49.78098008003834,5.0,urban
