,id,x,y,height,environment
0,"[569152.4534690246, 5518425.955074628]",9.961222372987834,49.81428856697442,5.0,urban
1,"[568562.3369101257, 5515697.889494238]",9.952539425383547,49.789822486632424,5.0,urban
2,"[566849.87971564, 5516515.519460354]",9.928892170824374,49.79736869239464,5.0,urban
3,"[570209.7723572059, 5517367.423918645]",9.975725522160523,49.804646339474914,5.0,urban
4,"[569734.2263630754, 5514595.280956536]",9.968620352650952,49.779771655347446,5.0,urban
5,"[567335.3531985631, 5513019.7831754405]",9.935031710925763,49.76587659492535,5.0,urban
6,"[569316.3377360689, 5516356.245229251]",9.963130651996206,49.79565657696394,5.0,urban
7,"[569261.540720009, 5510564.014158986]",9.96133849643557,49.74357253366367,5.0,urban
8,"[565645.1941521235, 5516006.524036691]",9.912069107803255,49.79292413179282,5.0,urban
9,"[564683.9651683774, 5516247.623559962]",9.898755746177857,49.795196738292084,5.0,urban
10,"[569759.9681616243, 5519415.162055807]",9.969843393217605,49.82311421521454,5.0,urban
11,"[568706.8536243703, 5516942.448941131]",9.954766953519437,49.80099844284468,5.0,urban
12,"[564119.9959054906, 5518477.809420569]",9.891288833161768,49.81531390082573,5.0,urban
13,"[568915.6247980549, 5509334.771268888]",9.95632064977518,49.732557435568616,5.0,urban
14,"[566256.6731556555, 5519743.665822372]",9.921201491041495,49.82646577583081,5.0,urban
15,"[571847.6180781138, 5516458.690312961]",9.998315468393614,49.79628024884299,5.0,urban
16,"[569632.0022216898, 5508875.565388623]",9.966178126500346,49.728345223398385,5.0,urban
17,"[568630.5341013425, 5520749.997899102]",9.954379859083243,49.83524880070233,5.0,urban
18,"[570222.9896875446, 5514819.530108761]",9.975448813727263,49.78173140435199,5.0,urban
19,"[567384.5749301185, 5514570.836965237]",9.93598373611629,49.77982002481012,5.0,urban
20,"[569252.8554620029, 5511796.735598949]",9.96143708084036,49.75465961641615,5.0,urban
