,id,x,y,height,environment
0,"[569593.9341918381, 5519117.296762654]",9.967482018139094,49.8204547884535,5.0,urban
1,"[567617.8142485248, 5518823.980908664]",9.939963220781967,49.81804300129816,5.0,urban
2,"[567668.7813611306, 5514328.2903624205]",9.939888657838509,49.77760680606066,5.0,urban
3,"[565846.0620290604, 5516103.638698817]",9.914876028549358,49.79377550904872,5.0,urban
4,"[567662.1681207571, 5515665.662863737]",9.940029522813884,49.789634781823125,5.0,urban
5,"[570555.7198249121, 5518378.290136285]",9.98071618962286,49.813696518789286,5.0,urban
6,"[569982.2132387848, 5514796.752862241]",9.972100662857187,49.781554669961004,5.0,urban
7,"[569249.0100447466, 5512199.035496458]",9.961455237149147,49.75827800900686,5.0,urban
8,"[569137.1014372795, 5515962.79575397]",9.960570591323924,49.792138912145184,5.0,urban
9,"[567749.2523317831, 5512982.846493757]",9.94077194963138,49.7654978954107,5.0,urban
10,"[568037.8139417855, 5516432.458678026]",9.945381852846678,49.79648824351376,5.0,urban
11,"[567493.2297328925, 5517288.573624373]",9.937964693062261,49.80424889814016,5.0,urban
12,"[567420.4199198693, 5514975.415086655]",9.936551697695501,49.78345445077078,5.0,urban
13,"[570492.8185008669, 5511460.104432389]",9.978587933362066,49.751488132688436,5.0,urban
14,"[569513.7510624087, 5514543.60148977]",9.965549136595943,49.7793324523789,5.0,urban
15,"[566725.074936889, 5515931.71877279]",9.927057985343433,49.79213234520466,5.0,urban
16,"[567318.4845896675, 5514570.39650948]",9.935065782468506,49.77982347461489,5.0,urban
17,"[571071.4515494705, 5517836.501915109]",9.98778450275802,49.80876333668993,5.0,urban
18,"[570637.3769207654, 5516122.938233528]",9.981440888071868,49.79340444368945,5.0,urban
19,"[565420.879038156, 5516411.38951343]",9.909021063304097,49.796589669693894,5.0,urban
20,"[567149.1454436186, 5513071.291065932]",9.932455242062582,49.76636065296748,5.0,urban
21,"[567786.7097251662, 5511974.542232631]",9.941116463816119,49.75642577797648,5.0,urban
22,"[567125.2784071012, 5516707.363859346]",9.932751498723983,49.79906324929096,5.0,urban
23,"[571114.1327630369, 5516473.092401314]",9.988128008263683,49.79649710812673,5.0,urban
24,"[569749.6927649738, 5516940.584303629]",9.969255988045898,49.800861389834935,5.0,urban
25,"[570023.6203131715, 5519444.16880451]",9.973513514787038,49.82334434794537,5.0,urban
26,"[568802.6463212103, 5517040.539830033]",9.956115289288546,49.80186961148115,5.0,urban
27,"[569058.8289782332, 5518052.104570279]",9.95985467968311,49.81093728356211,5.0,urban
28,"[563316.5029755365, 5518243.268912965]",9.880083165172813,49.81328995687288,5.0,urban
29,"[568981.5278061947, 5516756.622201154]",9.95855033348137,49.79929577741842,5.0,urban
30,"[567604.8613375801, 5510711.230631137]",9.938372899977175,49.745084999292956,5.0,urban
31,"[566256.6731556555, 5519743.665822372]",9.921201491041495,49.82646577583081,5.0,urban
32,"[568373.1728795758, 5515081.994827643]",9.94980342910184,49.78430522525266,5.0,urban
33,"[571743.2882610239, 5516273.158678618]",9.996831795193149,49.794624238938,5.0,urban
34,"[569785.2639385461, 5519427.373208382]",9.970197212760871,49.82322108765305,5.0,urban
35,"[569529.5457663637, 5509182.386362477]",9.964811401979093,49.73111637284233,5.0,urban
36,"[568868.7988764179, 5513932.880550829]",9.956483926332508,49.77391444378083,5.0,urban
37,"[566622.7404504513, 5516830.5323049985]",9.925790479228231,49.80022691612107,5.0,urban
38,"[563948.9874005367, 5517234.219219941]",9.88870724863981,49.804148216508594,5.0,urban
39,"[572090.5380923086, 5517122.764483758]",10.001813494194085,49.802223137907625,5.0,urban
40,"[567868.951901018, 5517147.380593972]",9.943160750909616,49.80293675611711,5.0,urban
41,"[564547.2661430065, 5516027.339420311]",9.896820031001061,49.7932303770625,5.0,urban
42,"[568763.7400754524, 5520795.612681243]",9.956240045832159,49.83564375208443,5.0,urban
43,"[564923.4888354446, 5518712.349928172]",9.902495422605606,49.817336755370576,5.0,urban
44,"[572374.7215118355, 5517816.43567436]",10.005891299987297,49.80842709938636,5.0,urban
45,"[568896.8130810932, 5510984.605367599]",9.956351245510593,49.74739688653746,5.0,urban
46,"[568817.3048961406, 5515517.7559861895]",9.956049297982165,49.788173354127125,5.0,urban
47,"[565711.238051486, 5516253.643955186]",9.913028377684109,49.79513931337988,5.0,urban
48,"[571311.278340257, 5516740.047141795]",9.99091590038304,49.79887445063575,5.0,urban
49,"[569356.9271441557, 5511515.460873003]",9.962831608588136,49.752118068241664,5.0,urban
50,"[569387.6879175097, 5515160.076892936]",9.96390837038409,49.7848910653155,5.0,urban
51,"[569868.5978564192, 5509462.964744191]",9.969565743331533,49.733600388603946,5.0,urban
52,"[566699.8213931143, 5515412.494250531]",9.92661807621958,49.78746565943423,5.0,urban
53,"[569543.9407369056, 5508015.094611702]",9.964803032933142,49.72061701608963,5.0,urban
54,"[570234.566954877, 5516937.640641879]",9.975992337619385,49.800778373644306,5.0,urban
55,"[572239.6745564258, 5516113.705134749]",10.003698044458893,49.79313074778138,5.0,urban
56,"[563481.1519931175, 5516495.27644816]",9.882085747275822,49.79755235492473,5.0,urban
57,"[568555.4453355251, 5516260.001742746]",9.952542843216639,49.79487842380766,5.0,urban
58,"[565293.8175876616, 5515971.856584518]",9.907181933780517,49.792650676482104,5.0,urban
59,"[567523.6138834646, 5514607.544906723]",9.937921111830201,49.780134531716314,5.0,urban
