,id,x,y,height,environment
0,"[569392.1578418731, 5518635.549899554]",9.964591245806576,49.81614578822219,5.0,urban
1,"[567636.0409041662, 5519264.879306843]",9.9402933999844,49.82200599932769,5.0,urban
2,"[567710.7618067684, 5518006.967401173]",9.941112601960468,49.81068500915616,5.0,urban
3,"[568089.6772814781, 5514321.0279642185]",9.945732601429645,49.777493931706054,5.0,urban
4,"[566053.223007685, 5516040.539729135]",9.917743243627106,49.79318528883555,5.0,urban
5,"[567754.817358819, 5515950.26911242]",9.941366124330477,49.792183844887134,5.0,urban
6,"[570561.9186464768, 5518372.901910297]",9.980801359784959,49.81364733328091,5.0,urban
7,"[570036.6291709379, 5514815.71885666]",9.972859837789882,49.78171888998438,5.0,urban
8,"[567435.0294015902, 5514729.266058728]",9.936711928680024,49.781239145636235,5.0,urban
9,"[569245.1646274903, 5512601.335393968]",9.961473399984332,49.76189639933865,5.0,urban
10,"[569150.1874991957, 5515889.995460875]",9.96073942627014,49.79148270386,5.0,urban
11,"[567834.7127611032, 5512089.440846232]",9.941802832512547,49.75745367108204,5.0,urban
12,"[568075.7457168007, 5516495.598566488]",9.945919898828887,49.797051769122476,5.0,urban
13,"[566984.9577209897, 5517280.142519874]",9.930900686556177,49.80423002368218,5.0,urban
14,"[567746.565442298, 5517157.323098705]",9.94146194850122,49.80303999826387,5.0,urban
15,"[567568.1829153366, 5515423.028205041]",9.938681800795344,49.78746330967512,5.0,urban
16,"[570492.8185008669, 5511460.104432389]",9.978587933362066,49.751488132688436,5.0,urban
17,"[567453.6943716127, 5513521.044035278]",9.936761664443276,49.77037126808978,5.0,urban
18,"[569571.5202157439, 5514729.186216221]",9.966384629313092,49.780994748843256,5.0,urban
19,"[566988.4592651953, 5515941.0814375095]",9.93071847216078,49.79218721560262,5.0,urban
20,"[571344.388291069, 5517950.4536384605]",9.991598244016759,49.80975571442635,5.0,urban
21,"[570674.1966087571, 5515985.046856768]",9.981927309818571,49.79216004573849,5.0,urban
22,"[565504.9568683839, 5516409.631232622]",9.910188870100374,49.79656468810659,5.0,urban
23,"[567140.150753796, 5513012.75486522]",9.932320259287017,49.76583522870152,5.0,urban
24,"[570394.3147626251, 5517844.599680301]",9.978376261320639,49.80891598262137,5.0,urban
25,"[569655.3289449293, 5519284.930881486]",9.9683654791319,49.821955202965874,5.0,urban
26,"[570749.9574765963, 5519045.646200603]",9.983537296022932,49.81967518529458,5.0,urban
27,"[565637.2952394222, 5516133.008728646]",9.911980737540237,49.79406250198151,5.0,urban
28,"[567016.4440717326, 5516716.708560121]",9.931240994513253,49.799159449143616,5.0,urban
29,"[571655.9215242919, 5516325.918490226]",9.995627806570601,49.79510914319165,5.0,urban
30,"[569771.9046891604, 5516959.026901147]",9.969567915134519,49.80102466380344,5.0,urban
31,"[569925.6566937701, 5519401.930593181]",9.972144156439647,49.822975928545716,5.0,urban
32,"[568885.1369678286, 5517397.507363482]",9.957324757069385,49.80507039514731,5.0,urban
33,"[563316.5029755365, 5518243.268912965]",9.880083165172813,49.81328995687288,5.0,urban
