,id,x,y,height,environment
0,"[568938.9797216476, 5517612.962632233]",9.958111166412653,49.8070018223818,5.0,urban
1,"[567739.5781000127, 5515609.101593783]",9.941094969130855,49.789117388611714,5.0,urban
2,"[569691.1769705084, 5514719.125478305]",9.96804467076727,49.78089039933783,5.0,urban
3,"[569944.0047501145, 5516605.915343119]",9.971895527224827,49.79782907543355,5.0,urban
4,"[568952.6554151335, 5511216.140703797]",9.957167249901255,49.74947272696095,5.0,urban
5,"[566049.146056065, 5516383.474860467]",9.91774489165416,49.79626982798436,5.0,urban
6,"[567243.5511047095, 5512939.033137116]",9.933743158515012,49.76516067130602,5.0,urban
7,"[569902.205974996, 5519297.5625214055]",9.971799379080572,49.82204007659627,5.0,urban
8,"[564525.769562076, 5516290.872992732]",9.896565152639068,49.79560271692477,5.0,urban
9,"[568155.761912205, 5520548.731483756]",9.94774323286413,49.83349296222633,5.0,urban
10,"[569580.676512302, 5509120.651558249]",9.965509786144588,49.73055526883574,5.0,urban
11,"[572106.5480993704, 5516542.371235857]",10.001928223502086,49.79700174445248,5.0,urban
12,"[569098.3339346414, 5515912.552491917]",9.960023114738618,49.79169153179879,5.0,urban
13,"[565379.2706462414, 5515788.861484096]",9.90833826594998,49.79099565676803,5.0,urban
