,id,x,y,height,environment
0,"[568742.8965763606, 5517076.298567931]",9.955291427537714,49.80219804036638,5.0,urban
1,"[567597.0803795961, 5514951.778194669]",9.93900127002801,49.78322202165456,5.0,urban
2,"[569489.6230256815, 5515274.832453146]",9.96534471259931,49.78591128814136,5.0,urban
3,"[568849.1803466859, 5511241.524955539]",9.955735556307,49.74971286960854,5.0,urban
4,"[565680.2631553625, 5516261.754402465]",9.91259942377641,49.79521564225613,5.0,urban
5,"[569998.9071728274, 5518780.598147973]",9.973050292835975,49.817379718827176,5.0,urban
6,"[571752.8919204489, 5516471.219506632]",9.997001782092685,49.796404254015656,5.0,urban
7,"[564691.8355102217, 5518468.521825388]",9.899235012362533,49.81516898087249,5.0,urban
8,"[569580.676512302, 5509120.651558249]",9.965509786144588,49.73055526883574,5.0,urban
9,"[568763.7400754524, 5520795.612681243]",9.956240045832159,49.83564375208443,5.0,urban
10,"[563604.192551933, 5516521.115391243]",9.883799440285054,49.79777170739764,5.0,urban
11,"[567221.4612358762, 5512776.405713095]",9.933408378636061,49.76370059748113,5.0,urban
12,"[569061.2535808706, 5516032.189322182]",9.959529270082742,49.79277170595512,5.0,urban
