,lon,lat,BestGW,SF,NumberOfSensors,NumGWs
0,49.81608239933839,9.963393299984267,"[569762.2490423679, 5518801.512772968]",7,1,1
1,49.82200599932769,9.9402933999844,"[567617.8142485248, 5518823.980908664]",7,1,2
2,49.81407999932759,9.939633099984418,"[567617.8142485248, 5518823.980908664]",7,1,2
3,49.775813599332544,9.949010499984388,"[568651.7071032528, 5513744.340525249]",7,1,4
4,49.791381599318896,9.916864799984625,"[565902.1422916738, 5515679.388269626]",7,1,6
5,49.793088999329875,9.94386099998442,"[567701.8742137471, 5515875.779413875]",7,1,5
6,49.812094599345535,9.977387799984196,"[570867.8286756302, 5518227.644430406]",7,1,2
7,49.81179079934537,9.977066999984194,"[570867.8286756302, 5518227.644430406]",7,1,2
8,49.78124819934406,9.97324479998425,"[570222.9896875446, 5514819.530108761]",7,1,4
9,49.78124809934414,9.973391999984242,"[570222.9896875446, 5514819.530108761]",7,1,4
10,49.78124829934405,9.973212799984251,"[570222.9896875446, 5514819.530108761]",7,1,4
11,49.78124929934384,9.972785699984245,"[570222.9896875446, 5514819.530108761]",7,1,4
12,49.78122949934416,9.973435199984257,"[570222.9896875446, 5514819.530108761]",7,1,4
13,49.78124809934411,9.973314199984236,"[570222.9896875446, 5514819.530108761]",7,1,4
14,49.78124899934391,9.97291689998425,"[570222.9896875446, 5514819.530108761]",7,1,4
15,49.78122629934387,9.972860299984244,"[570222.9896875446, 5514819.530108761]",7,1,4
16,49.78124919934385,9.97282219998425,"[570222.9896875446, 5514819.530108761]",7,1,4
17,49.78122869934398,9.973051699984254,"[570222.9896875446, 5514819.530108761]",7,1,4
18,49.7812299993441,9.97332109998424,"[570222.9896875446, 5514819.530108761]",7,1,4
19,49.78123039934406,9.97323069998425,"[570222.9896875446, 5514819.530108761]",7,1,4
20,49.78124819934409,9.973280299984252,"[570222.9896875446, 5514819.530108761]",7,1,4
21,49.78124879934394,9.973003899984239,"[570222.9896875446, 5514819.530108761]",7,1,4
22,49.78124859934398,9.973077999984248,"[570222.9896875446, 5514819.530108761]",7,1,4
23,49.781227499343935,9.97298269998426,"[570222.9896875446, 5514819.530108761]",7,1,4
24,49.781230699344036,9.973169999984256,"[570222.9896875446, 5514819.530108761]",7,1,4
25,49.78124909934388,9.97286599998425,"[570222.9896875446, 5514819.530108761]",7,1,4
26,49.7812265993439,9.972933299984254,"[570222.9896875446, 5514819.530108761]",7,1,4
27,49.78124839934403,9.973178399984253,"[570222.9896875446, 5514819.530108761]",7,1,4
28,49.78122979934412,9.973369399984245,"[570222.9896875446, 5514819.530108761]",7,1,4
29,49.77954259932781,9.938435199984461,"[567635.6510590104, 5514702.92904255]",7,1,3
30,49.76189639933865,9.961473399984332,"[568436.4355372376, 5512711.518134701]",7,1,4
31,49.79284989932644,9.93582719998448,"[567701.8742137471, 5515875.779413875]",7,1,5
32,49.791544299339876,9.96532379998428,"[568954.8742751634, 5515794.58043193]",7,1,5
33,49.761565199330875,9.944548599984426,"[568436.4355372376, 5512711.518134701]",7,1,4
34,49.779567399327895,9.938595699984473,"[567635.6510590104, 5514702.92904255]",7,1,3
35,49.788722899328675,9.940904799984441,"[567701.8742137471, 5515875.779413875]",7,1,4
36,49.78865699932869,9.940890199984423,"[567701.8742137471, 5515875.779413875]",7,1,4
37,49.788693899328976,9.94157829998442,"[567701.8742137471, 5515875.779413875]",7,1,4
38,49.78911449932898,9.941614699984425,"[567701.8742137471, 5515875.779413875]",7,1,4
39,49.788134599328686,9.940874699984427,"[567701.8742137471, 5515875.779413875]",7,1,4
40,49.78827389932869,9.940909699984438,"[567701.8742137471, 5515875.779413875]",7,1,4
41,49.78597309932823,9.939704799984455,"[567151.0460910273, 5515208.50754796]",7,1,4
42,49.791289399330616,9.945480499984399,"[567701.8742137471, 5515875.779413875]",7,1,4
43,49.79248239933188,9.948384199984387,"[567701.8742137471, 5515875.779413875]",7,1,4
44,49.79255389933184,9.948244199984392,"[567701.8742137471, 5515875.779413875]",7,1,4
45,49.79262329933129,9.947035899984382,"[567701.8742137471, 5515875.779413875]",7,1,4
46,49.7925811993312,9.946853599984381,"[567701.8742137471, 5515875.779413875]",7,1,4
47,49.79293969933106,9.946520599984387,"[567701.8742137471, 5515875.779413875]",7,1,4
48,49.79307839933106,9.94653629998438,"[567701.8742137471, 5515875.779413875]",7,1,4
49,49.79280009933168,9.947899699984392,"[567701.8742137471, 5515875.779413875]",7,1,4
50,49.79292099933173,9.947999299984389,"[567701.8742137471, 5515875.779413875]",7,1,4
51,49.80728999932903,9.942591899984418,"[567368.9409195863, 5517076.426532864]",7,1,3
52,49.78632829934555,9.976314999984224,"[570222.9896875446, 5514819.530108761]",7,1,5
53,49.808604799323845,9.930404499984506,"[567368.9409195863, 5517076.426532864]",7,1,3
