,id,x,y,height,environment
0,"[569048.0521152213, 5517600.247218774]",9.959624564932902,49.806874930754404,5.0,urban
1,"[567737.0596009712, 5515662.923544312]",9.941069363572483,49.78960170254711,5.0,urban
2,"[569734.3293374135, 5514719.187133879]",9.968643998949194,49.780885945193184,5.0,urban
3,"[570131.2359266524, 5516520.166172148]",9.974481293600945,49.797036081525505,5.0,urban
4,"[568849.1803466859, 5511241.524955539]",9.955735556307,49.74971286960854,5.0,urban
5,"[565876.3918671262, 5516354.652271461]",9.915339930812213,49.796029603064746,5.0,urban
6,"[567208.3322252962, 5513073.829636535]",9.933277452536215,49.76637686626595,5.0,urban
7,"[569785.2186295097, 5519476.8783773715]",9.970205487068656,49.823666294786925,5.0,urban
8,"[564306.8113439365, 5516278.662052643]",9.893521168190759,49.79551639610408,5.0,urban
9,"[566256.6731556555, 5519743.665822372]",9.921201491041495,49.82646577583081,5.0,urban
10,"[569580.676512302, 5509120.651558249]",9.965509786144588,49.73055526883574,5.0,urban
11,"[572240.3469105823, 5516813.2464999715]",10.003837434280564,49.79942163496632,5.0,urban
12,"[569122.7243678541, 5515914.465567921]",9.960362275080982,49.79170592874071,5.0,urban
