,id,x,y,height,environment
0,"[568588.6467812384, 5516544.461636864]",9.953054302682734,49.79743281496667,5.0,urban
1,"[567829.2180797152, 5514567.937579954]",9.94215852396033,49.77974390195236,5.0,urban
2,"[569939.4947929514, 5514205.702583719]",9.97140108696355,49.77624426931791,5.0,urban
3,"[570462.7883905433, 5518335.311534438]",9.979416852209395,49.813320933204174,5.0,urban
4,"[565489.0245797592, 5516234.123321786]",9.909937942814267,49.794988042339995,5.0,urban
5,"[568810.2100661312, 5520599.547156178]",9.956851375871318,49.83387519160735,5.0,urban
6,"[569182.7470651314, 5510119.33806557]",9.96016608806013,49.73958254531468,5.0,urban
7,"[564292.6454961003, 5516107.716930507]",9.893296082462598,49.79398055622115,5.0,urban
8,"[569543.9407369056, 5508015.094611702]",9.964803032933142,49.72061701608963,5.0,urban
9,"[572239.6745564258, 5516113.705134749]",10.003698044458893,49.79313074778138,5.0,urban
