,lon,lat,BestGW,SF,NumberOfSensors,NumGWs
0,49.81608239933839,9.963393299984267,"[568954.6205087902, 5518035.992257774]",7,1,1
1,49.82200599932769,9.9402933999844,"[566256.6731556555, 5519743.665822372]",10,1,2
2,49.81407999932759,9.939633099984418,"[567729.0147295032, 5517293.397463639]",8,1,2
3,49.775813599332544,9.949010499984388,"[567193.0905837826, 5514394.416988941]",8,1,4
4,49.791381599318896,9.916864799984625,"[565990.5778381515, 5516409.73274442]",7,1,4
5,49.793088999329875,9.94386099998442,"[567170.8546565301, 5515931.373631199]",7,1,3
6,49.812094599345535,9.977387799984196,"[570128.0882511209, 5517280.417795574]",7,1,2
7,49.81179079934537,9.977066999984194,"[570128.0882511209, 5517280.417795574]",7,1,2
8,49.78124819934406,9.97324479998425,"[569653.1087526659, 5514342.345057186]",7,1,3
9,49.78124809934414,9.973391999984242,"[569653.1087526659, 5514342.345057186]",7,1,3
10,49.78124829934405,9.973212799984251,"[569653.1087526659, 5514342.345057186]",7,1,3
11,49.78124929934384,9.972785699984245,"[569653.1087526659, 5514342.345057186]",7,1,3
12,49.78122949934416,9.973435199984257,"[569653.1087526659, 5514342.345057186]",7,1,3
13,49.78124809934411,9.973314199984236,"[569653.1087526659, 5514342.345057186]",7,1,3
14,49.78124899934391,9.97291689998425,"[569653.1087526659, 5514342.345057186]",7,1,3
15,49.78122629934387,9.972860299984244,"[569653.1087526659, 5514342.345057186]",7,1,3
16,49.78124919934385,9.97282219998425,"[569653.1087526659, 5514342.345057186]",7,1,3
17,49.78122869934398,9.973051699984254,"[569653.1087526659, 5514342.345057186]",7,1,3
18,49.7812299993441,9.97332109998424,"[569653.1087526659, 5514342.345057186]",7,1,3
19,49.78123039934406,9.97323069998425,"[569653.1087526659, 5514342.345057186]",7,1,3
20,49.78124819934409,9.973280299984252,"[569653.1087526659, 5514342.345057186]",7,1,3
21,49.78124879934394,9.973003899984239,"[569653.1087526659, 5514342.345057186]",7,1,3
22,49.78124859934398,9.973077999984248,"[569653.1087526659, 5514342.345057186]",7,1,3
23,49.781227499343935,9.97298269998426,"[569653.1087526659, 5514342.345057186]",7,1,3
24,49.781230699344036,9.973169999984256,"[569653.1087526659, 5514342.345057186]",7,1,3
25,49.78124909934388,9.97286599998425,"[569653.1087526659, 5514342.345057186]",7,1,3
26,49.7812265993439,9.972933299984254,"[569653.1087526659, 5514342.345057186]",7,1,3
27,49.78124839934403,9.973178399984253,"[569653.1087526659, 5514342.345057186]",7,1,3
28,49.78122979934412,9.973369399984245,"[569653.1087526659, 5514342.345057186]",7,1,3
29,49.77954259932781,9.938435199984461,"[567193.0905837826, 5514394.416988941]",7,1,4
30,49.76189639933865,9.961473399984332,"[569252.8554620029, 5511796.735598949]",7,1,4
31,49.79284989932644,9.93582719998448,"[567170.8546565301, 5515931.373631199]",7,1,3
32,49.791544299339876,9.96532379998428,"[569028.6767208211, 5515448.871055888]",7,1,2
33,49.761565199330875,9.944548599984426,"[567335.3531985631, 5513019.7831754405]",7,1,4
34,49.779567399327895,9.938595699984473,"[567193.0905837826, 5514394.416988941]",7,1,4
35,49.788722899328675,9.940904799984441,"[567170.8546565301, 5515931.373631199]",7,1,3
36,49.78865699932869,9.940890199984423,"[567170.8546565301, 5515931.373631199]",7,1,3
37,49.788693899328976,9.94157829998442,"[567170.8546565301, 5515931.373631199]",7,1,3
38,49.78911449932898,9.941614699984425,"[567170.8546565301, 5515931.373631199]",7,1,3
39,49.788134599328686,9.940874699984427,"[567170.8546565301, 5515931.373631199]",7,1,3
40,49.78827389932869,9.940909699984438,"[567170.8546565301, 5515931.373631199]",7,1,3
41,49.78597309932823,9.939704799984455,"[567170.8546565301, 5515931.373631199]",7,1,3
42,49.791289399330616,9.945480499984399,"[567170.8546565301, 5515931.373631199]",7,1,3
43,49.79248239933188,9.948384199984387,"[569028.6767208211, 5515448.871055888]",7,1,2
44,49.79255389933184,9.948244199984392,"[569028.6767208211, 5515448.871055888]",7,1,2
45,49.79262329933129,9.947035899984382,"[567170.8546565301, 5515931.373631199]",8,1,3
46,49.7925811993312,9.946853599984381,"[567170.8546565301, 5515931.373631199]",8,1,3
47,49.79293969933106,9.946520599984387,"[567170.8546565301, 5515931.373631199]",7,1,3
48,49.79307839933106,9.94653629998438,"[567170.8546565301, 5515931.373631199]",7,1,3
49,49.79280009933168,9.947899699984392,"[569028.6767208211, 5515448.871055888]",8,1,2
50,49.79292099933173,9.947999299984389,"[569028.6767208211, 5515448.871055888]",8,1,2
51,49.80728999932903,9.942591899984418,"[567729.0147295032, 5517293.397463639]",7,1,2
52,49.78632829934555,9.976314999984224,"[569653.1087526659, 5514342.345057186]",9,1,3
53,49.808604799323845,9.930404499984506,"[567729.0147295032, 5517293.397463639]",7,1,4
54,49.799630599331145,9.947053599984383,"[567729.0147295032, 5517293.397463639]",7,1,4
55,49.78570509933062,9.945187899984402,"[569028.6767208211, 5515448.871055888]",8,1,2
56,49.751551499347464,9.978536399984243,"[569252.8554620029, 5511796.735598949]",9,1,5
57,49.751488099347505,9.978587899984257,"[569252.8554620029, 5511796.735598949]",9,1,5
58,49.751424799347525,9.978639499984242,"[569252.8554620029, 5511796.735598949]",9,1,5
59,49.773389499327784,9.938050399984462,"[567193.0905837826, 5514394.416988941]",7,1,5
60,49.779311399341935,9.968944899984269,"[569653.1087526659, 5514342.345057186]",7,1,3
61,49.78545599934531,9.975845699984234,"[569653.1087526659, 5514342.345057186]",8,1,3
62,49.79390579932446,9.931139099984495,"[567170.8546565301, 5515931.373631199]",7,1,3
63,49.78311009932469,9.931121299984522,"[567193.0905837826, 5514394.416988941]",7,1,4
64,49.78309699932465,9.931032099984504,"[567193.0905837826, 5514394.416988941]",7,1,4
65,49.787999899324376,9.93064419998452,"[567170.8546565301, 5515931.373631199]",7,1,3
66,49.81050939935299,9.991123399984142,"[570128.0882511209, 5517280.417795574]",9,1,2
67,49.788684599347704,9.980525099984202,"[569028.6767208211, 5515448.871055888]",10,1,2
68,49.80190759931587,9.909308599984676,"[564656.080901658, 5517135.919006625]",7,1,4
69,49.766169048623986,9.93174567801787,"[567335.3531985631, 5513019.7831754405]",7,1,5
70,49.76595775911064,9.931473367255968,"[567335.3531985631, 5513019.7831754405]",7,1,5
71,49.76623837428157,9.932111417118264,"[567335.3531985631, 5513019.7831754405]",7,1,5
72,49.76542555667545,9.932884711140396,"[567335.3531985631, 5513019.7831754405]",7,1,5
73,49.765040903178104,9.933452834021184,"[567335.3531985631, 5513019.7831754405]",7,1,5
74,49.76475605774008,9.932827171072038,"[567335.3531985631, 5513019.7831754405]",7,1,5
75,49.764549613147196,9.932105499767271,"[567335.3531985631, 5513019.7831754405]",7,1,5
76,49.764844385078256,9.932462181595355,"[567335.3531985631, 5513019.7831754405]",7,1,5
77,49.78028608937499,9.971267475189793,"[569653.1087526659, 5514342.345057186]",7,1,3
78,49.77970576765381,9.970889839744213,"[569653.1087526659, 5514342.345057186]",7,1,3
79,49.78975620802591,9.920792783127593,"[565990.5778381515, 5516409.73274442]",7,1,4
80,49.789621441193695,9.919012419754575,"[565990.5778381515, 5516409.73274442]",7,1,4
81,49.78968610563703,9.91787668514554,"[565990.5778381515, 5516409.73274442]",7,1,4
82,49.81550409211033,9.98032803836351,"[569727.9364475406, 5519374.449522455]",8,1,3
83,49.81500231120121,9.98140473265682,"[569727.9364475406, 5519374.449522455]",9,1,3
84,49.81634449408194,9.980986956702397,"[569727.9364475406, 5519374.449522455]",8,1,3
85,49.81676441938043,9.981195785499715,"[569727.9364475406, 5519374.449522455]",8,1,3
86,49.815937949423244,9.980894550211623,"[569727.9364475406, 5519374.449522455]",8,1,3
