,id,x,y,height,environment
0,"[568439.3801865317, 5518439.301436938]",9.95131442463145,49.81449036504915,5.0,urban
1,"[567893.133309459, 5515115.654474753]",9.943141811703732,49.78466239373612,5.0,urban
2,"[566588.9211629812, 5516303.108796021]",9.925230201083,49.795487446830435,5.0,urban
3,"[568803.1526551368, 5516451.358308347]",9.956017985523333,49.79657097741594,5.0,urban
4,"[570638.3857503682, 5518346.425128246]",9.98185925992181,49.81340022825973,5.0,urban
5,"[569736.4846608718, 5514909.747864629]",9.968708103926224,49.782599427985446,5.0,urban
6,"[568043.5852798371, 5512499.000638279]",9.944773927721299,49.761113318959175,5.0,urban
7,"[566476.2170420267, 5517354.3987322375]",9.923844319711751,49.80495439306831,5.0,urban
8,"[569274.4212516586, 5511202.276210782]",9.961630718992296,49.74931105622513,5.0,urban
9,"[567243.4008330969, 5513157.625272394]",9.933778835512602,49.76712653582147,5.0,urban
10,"[569641.8581002938, 5519147.575289278]",9.968153580920568,49.820721522080035,5.0,urban
11,"[565225.4083835882, 5516132.759968264]",9.906258596988339,49.794105156787516,5.0,urban
12,"[570079.5079867605, 5516892.70705888]",9.973829833512996,49.800392407856165,5.0,urban
13,"[567915.8873325796, 5517359.829345241]",9.94385005682921,49.804842027389356,5.0,urban
14,"[568855.910062073, 5515743.359154699]",9.956625504643018,49.79019780648012,5.0,urban
15,"[564119.9959054906, 5518477.809420569]",9.891288833161768,49.81531390082573,5.0,urban
16,"[568647.5867386678, 5510841.735469984]",9.952867090349411,49.74614053195913,5.0,urban
17,"[566256.6731556555, 5519743.665822372]",9.921201491041495,49.82646577583081,5.0,urban
18,"[571825.6554350419, 5516402.11758957]",9.997999891821264,49.79577411826829,5.0,urban
19,"[569558.4837491179, 5509069.825739735]",9.965192818198824,49.730100748304125,5.0,urban
20,"[568954.718084428, 5514159.166650422]",9.957717145903922,49.77593961236426,5.0,urban
21,"[566187.9855809745, 5516347.814171081]",9.919667713692425,49.795933831507824,5.0,urban
22,"[568763.7400754524, 5520795.612681243]",9.956240045832159,49.83564375208443,5.0,urban
23,"[572374.7215118355, 5517816.43567436]",10.005891299987297,49.80842709938636,5.0,urban
24,"[565748.3865385085, 5515938.66782815]",9.91349118326507,49.792302592928685,5.0,urban
25,"[563497.3904079738, 5516583.983043013]",9.882325852481099,49.798348402506186,5.0,urban
26,"[566896.6602746932, 5513545.169832358]",9.929031091732213,49.77065051462619,5.0,urban
27,"[567667.4168800928, 5516311.533369032]",9.940214881574136,49.79544261023816,5.0,urban
28,"[569810.0017318702, 5509645.851682895]",9.968785471118768,49.735251926049386,5.0,urban
