,id,x,y,height,environment
0,"[569088.1768739107, 5518465.636331015]",9.960336120271375,49.814652829381146,5.0,urban
1,"[568008.484319848, 5515282.243041114]",9.944773125938525,49.7861475000898,5.0,urban
2,"[566378.5267023004, 5516433.555572161]",9.922329526080606,49.79668388246542,5.0,urban
3,"[570202.463090756, 5517464.031298652]",9.975641420710293,49.80551598976435,5.0,urban
4,"[569508.06832171, 5515438.6145420335]",9.96563019580127,49.7873820633502,5.0,urban
5,"[567480.8507774076, 5512937.950910303]",9.937037646853101,49.765124338990155,5.0,urban
6,"[567736.6977451699, 5516596.044230634]",9.941226974206907,49.797993447302254,5.0,urban
7,"[569091.6981678234, 5511028.482704371]",9.959063810921041,49.74776912307884,5.0,urban
8,"[567521.2298510441, 5513347.197589153]",9.937669266211548,49.768800245291125,5.0,urban
9,"[565200.2887504337, 5516067.537624041]",9.905898682214485,49.79352132464293,5.0,urban
10,"[571287.8332227226, 5516406.960785748]",9.990529056443822,49.79588178203081,5.0,urban
11,"[569756.4174444332, 5519312.719207228]",9.969775619352331,49.82219335556076,5.0,urban
12,"[568793.7493241032, 5516880.102465482]",9.955963259174274,49.800427800436154,5.0,urban
13,"[564034.4916530137, 5517856.014320254]",9.889997888299773,49.8097310693424,5.0,urban
14,"[568610.3916211203, 5509740.355175546]",9.952157007940722,49.73623982863413,5.0,urban
15,"[566256.6731556555, 5519743.665822372]",9.921201491041495,49.82646577583081,5.0,urban
16,"[569606.2206339545, 5509094.491726937]",9.965859517517318,49.73031705382902,5.0,urban
17,"[572106.5480993704, 5516542.371235857]",10.001928223502086,49.79700174445248,5.0,urban
18,"[569434.0478267727, 5514453.297368464]",9.964426100380429,49.7785295551593,5.0,urban
19,"[568763.7400754524, 5520795.612681243]",9.956240045832159,49.83564375208443,5.0,urban
20,"[566826.3158064007, 5513788.511591689]",9.928096105839899,49.772846770631226,5.0,urban
21,"[563481.1519931175, 5516495.27644816]",9.882085747275822,49.79755235492473,5.0,urban
22,"[566606.1935469443, 5515392.639542019]",9.925314141973283,49.78729749454557,5.0,urban
