,id,x,y,height,environment
0,"[569022.62104308, 5518422.478060131]",9.95941734545577,49.81427224974438,5.0,urban
1,"[568034.2642703148, 5515300.456790235]",9.945134396415469,49.78630837910156,5.0,urban
2,"[566173.6524379714, 5516287.037971119]",9.91945823529002,49.795388838391,5.0,urban
3,"[570378.1988700763, 5517746.22219404]",9.978134479046766,49.80803316042477,5.0,urban
4,"[569520.2913065949, 5515338.201277611]",9.965782020958027,49.786477621177966,5.0,urban
5,"[568228.2996729277, 5512788.521121445]",9.947389025501483,49.763696092596106,5.0,urban
6,"[568030.5566074081, 5516806.347893401]",9.945346492342447,49.7998515051048,5.0,urban
7,"[569071.9434780711, 5511071.151709196]",9.958797200178278,49.74815512286722,5.0,urban
8,"[567198.3656518433, 5513082.572118836]",9.933140582075467,49.766456603960656,5.0,urban
9,"[564710.4554752613, 5516207.492198562]",9.899117087055384,49.794832971419744,5.0,urban
10,"[569712.644497158, 5519244.955952012]",9.969154991768479,49.82158904731198,5.0,urban
11,"[570304.1489549461, 5516723.013829221]",9.97692027439724,49.798840076094315,5.0,urban
12,"[568953.3928779656, 5516835.120773487]",9.958173367315815,49.80000495622244,5.0,urban
13,"[564119.9959054906, 5518477.809420569]",9.891288833161768,49.81531390082573,5.0,urban
14,"[567608.7967422572, 5511317.150969218]",9.938532654757678,49.750533743257535,5.0,urban
15,"[566256.6731556555, 5519743.665822372]",9.921201491041495,49.82646577583081,5.0,urban
16,"[571958.5248908894, 5516431.766457107]",9.999851274026119,49.79602483823266,5.0,urban
17,"[569580.676512302, 5509120.651558249]",9.965509786144588,49.73055526883574,5.0,urban
18,"[568668.6083243268, 5514180.02429137]",9.95374761077204,49.7761599617348,5.0,urban
19,"[568763.7400754524, 5520795.612681243]",9.956240045832159,49.83564375208443,5.0,urban
20,"[572374.7215118355, 5517816.43567436]",10.005891299987297,49.80842709938636,5.0,urban
21,"[566090.6308716383, 5515291.691278826]",9.918135598106385,49.786446609288845,5.0,urban
22,"[563166.3623387637, 5516730.162675059]",9.87775040094139,49.79969796806374,5.0,urban
23,"[566722.7736921476, 5514156.953157096]",9.92672148051365,49.77617175763962,5.0,urban
24,"[565365.0079344484, 5515961.59657821]",9.908169184451008,49.79255065909371,5.0,urban
