,id,x,y,height,environment
0,"[568724.5017094442, 5517024.555846885]",9.955026685120579,49.8017348189641,5.0,urban
1,"[568066.2194876298, 5515537.941926352]",9.945619834178704,49.78844049941774,5.0,urban
2,"[569729.4011976656, 5514312.196087895]",9.968502592497156,49.777226401463395,5.0,urban
3,"[571231.1797077707, 5516797.631862169]",9.98981361166457,49.79940182210313,5.0,urban
4,"[565322.6088390407, 5516222.815499627]",9.907624083621172,49.79490447966735,5.0,urban
5,"[567306.9624584711, 5513012.885292258]",9.934636334263477,49.76581774128397,5.0,urban
6,"[569685.3447759358, 5519431.146625589]",9.968808963444577,49.82326664063484,5.0,urban
7,"[569749.1567570588, 5515016.373245623]",9.968903229947568,49.78355684961329,5.0,urban
8,"[569073.7582311154, 5510319.736236695]",9.958689200789662,49.74139729159659,5.0,urban
9,"[566573.2718842147, 5517262.06195881]",9.92517711391885,49.804113232464815,5.0,urban
10,"[566172.8177683365, 5514969.201104945]",9.919222305642675,49.78353732992751,5.0,urban
11,"[569693.6710305264, 5508847.565981807]",9.967028680102963,49.72808627981218,5.0,urban
