,id,x,y,height,environment
0,"[568647.5571014297, 5516603.864971168]",9.95388324987219,49.79796030217266,5.0,urban
1,"[567806.0139978845, 5514648.677586043]",9.941850337709978,49.780472631291914,5.0,urban
2,"[570036.8845633246, 5514348.285247516]",9.972779214477994,49.77751518333945,5.0,urban
3,"[570474.9393591902, 5518327.531015307]",9.9795843094024,49.81324953550831,5.0,urban
4,"[565530.1672538553, 5516264.56192002]",9.910514656743898,49.79525729415274,5.0,urban
5,"[568810.2100661312, 5520599.547156178]",9.956851375871318,49.83387519160735,5.0,urban
6,"[569144.076708497, 5510178.581168764]",9.959639982040443,49.740119776742944,5.0,urban
7,"[564432.5141008195, 5516070.807453037]",9.895233077842015,49.79363362373116,5.0,urban
8,"[572042.7641859213, 5516025.389882638]",10.000946243050269,49.792360189820144,5.0,urban
9,"[569543.9407369056, 5508015.094611702]",9.964803032933142,49.72061701608963,5.0,urban
