,id,x,y,height,environment
0,"[568651.6736272346, 5516606.65033371]",9.953940934293177,49.79798488047922,5.0,urban
1,"[567751.6819094261, 5514672.798567137]",9.94109995464986,49.7806956868558,5.0,urban
2,"[569988.2676226856, 5514471.957173714]",9.97212630295707,49.778633044261575,5.0,urban
3,"[570467.4845120093, 5518281.099258612]",9.979472276790533,49.81283284903857,5.0,urban
4,"[565649.9651533209, 5516333.157304092]",9.912190565142687,49.79586109919906,5.0,urban
5,"[569423.734323064, 5519920.324235096]",9.965259977730138,49.82769617929737,5.0,urban
6,"[569147.4024965542, 5510199.469914142]",9.959689838784744,49.74030725098537,5.0,urban
7,"[564712.3790528744, 5516041.003930768]",9.8991160878423,49.79333549080364,5.0,urban
8,"[572039.6140354626, 5516125.816456537]",10.000921097133903,49.7932637042642,5.0,urban
9,"[569543.9407369056, 5508015.094611702]",9.964803032933142,49.72061701608963,5.0,urban
