,id,x,y,height,environment
0,"[568954.6205087902, 5518035.992257774]",9.95840362983055,49.81080436957641,5.0,urban
1,"[569028.6767208211, 5515448.871055888]",9.958973131173558,49.78752960161645,5.0,urban
2,"[567170.8546565301, 5515931.373631199]",9.933250589182991,49.792079532674435,5.0,urban
3,"[570128.0882511209, 5517280.417795574]",9.974574798932522,49.80387343947081,5.0,urban
4,"[569653.1087526659, 5514342.345057186]",9.96744849096948,49.77750638593695,5.0,urban
5,"[567335.3531985631, 5513019.7831754405]",9.935031710925763,49.76587659492535,5.0,urban
6,"[568927.0078621199, 5516762.113151785]",9.957793823774773,49.79935142137662,5.0,urban
7,"[565990.5778381515, 5516409.73274442]",9.9169356627499,49.79651241217422,5.0,urban
8,"[569316.7486891903, 5510421.519961972]",9.962079316766292,49.7422846963788,5.0,urban
9,"[569727.9364475406, 5519374.449522455]",9.969390820737933,49.82275181079626,5.0,urban
10,"[564656.080901658, 5517135.919006625]",9.898516184871374,49.803188413775494,5.0,urban
11,"[569011.3872293092, 5509267.650942317]",9.957637441546774,49.73194283129198,5.0,urban
12,"[566256.6731556555, 5519743.665822372]",9.921201491041495,49.82646577583081,5.0,urban
13,"[571895.879194161, 5516467.216921431]",9.998987521744503,49.79635115047832,5.0,urban
14,"[567729.0147295032, 5517293.397463639]",9.941241811451597,49.80426571563891,5.0,urban
15,"[564888.9229546443, 5516040.805689872]",9.901568641646055,49.79331465223998,5.0,urban
16,"[568630.5341013425, 5520749.997899102]",9.954379859083243,49.83524880070233,5.0,urban
17,"[567193.0905837826, 5514394.416988941]",9.93329388068222,49.77825489580527,5.0,urban
18,"[569252.8554620029, 5511796.735598949]",9.96143708084036,49.75465961641615,5.0,urban
19,"[569596.7534697535, 5508653.770761187]",9.96564953452813,49.72635465793113,5.0,urban
