,id,x,y,height,environment
0,"[568723.0640965116, 5516945.012070271]",9.954992638511502,49.80101963744954,5.0,urban
1,"[567800.6712681106, 5515593.652419828]",9.941940910989082,49.788971556242146,5.0,urban
2,"[569639.219477562, 5514609.311004662]",9.967303401555728,49.779908851900124,5.0,urban
3,"[568769.265069318, 5511289.205937789]",9.9546347849858,49.7501508193051,5.0,urban
4,"[571277.3095127495, 5516943.643713336]",9.990481309120534,49.80070943343425,5.0,urban
5,"[565256.0041973533, 5516212.353699432]",9.906697012054925,49.79481763788461,5.0,urban
6,"[567072.6001319824, 5513141.442798184]",9.931404545740637,49.7670000920105,5.0,urban
7,"[569638.1415221455, 5519473.572700848]",9.968160428294224,49.82365366312506,5.0,urban
8,"[566256.6731556555, 5519743.665822372]",9.921201491041495,49.82646577583081,5.0,urban
9,"[569580.676512302, 5509120.651558249]",9.965509786144588,49.73055526883574,5.0,urban
