,id,x,y,height,environment
0,"[569166.6725697062, 5517660.655562556]",9.961283657141147,49.807404527252935,5.0,urban
1,"[567672.9776733204, 5515724.58484684]",9.940189936257669,49.790163458952726,5.0,urban
2,"[569584.4070403432, 5514611.653622727]",9.966542578849102,49.77993627188986,5.0,urban
3,"[570067.7634432882, 5516318.228115856]",9.973563058511731,49.79522745036366,5.0,urban
4,"[565821.5266109469, 5516342.313081036]",9.914575601052617,49.79592465235005,5.0,urban
5,"[569116.2783927952, 5510749.02984156]",9.959355391617434,49.745253126563426,5.0,urban
6,"[567209.8154989147, 5512961.698689317]",9.933278685420504,49.7653682816363,5.0,urban
7,"[569761.2411163592, 5519602.195949293]",9.9698947176897,49.82479607005058,5.0,urban
8,"[571205.1273342768, 5515605.926634643]",9.989233305763804,49.78868786962283,5.0,urban
9,"[564306.8113439365, 5516278.662052643]",9.893521168190759,49.79551639610408,5.0,urban
10,"[566256.6731556555, 5519743.665822372]",9.921201491041495,49.82646577583081,5.0,urban
11,"[569584.2001230941, 5508993.448092555]",9.965535978533671,49.72941089563256,5.0,urban
12,"[572269.1976549183, 5517390.198008603]",10.00434561002776,49.80460667476962,5.0,urban
13,"[569180.588695475, 5515752.019161527]",9.96113718613729,49.79023836523259,5.0,urban
