,id,x,y,height,environment
0,"[568750.5268177253, 5517115.016872944]",9.955404298898566,49.80254536432535,5.0,urban
1,"[567627.5107152595, 5515026.676491386]",9.939436948233297,49.783892169707656,5.0,urban
2,"[569661.5061034248, 5514650.46735931]",9.967620292326378,49.780276391258106,5.0,urban
3,"[569934.1455681022, 5516223.409596117]",9.971689711467794,49.79439032072811,5.0,urban
4,"[565785.2409090125, 5516266.430608482]",9.91405864088646,49.79524620165029,5.0,urban
5,"[569170.7427199924, 5510429.337003119]",9.960054520128322,49.74237180635186,5.0,urban
6,"[567253.651879268, 5512578.809178939]",9.933821166354676,49.76191996541932,5.0,urban
7,"[569755.2277093712, 5519368.481861659]",9.96976910652794,49.82269496975463,5.0,urban
8,"[563939.2701420422, 5516583.400472528]",9.888465104482297,49.79829625615418,5.0,urban
9,"[566256.6731556555, 5519743.665822372]",9.921201491041495,49.82646577583081,5.0,urban
10,"[572223.6371556241, 5516755.337393198]",10.003594511537363,49.7989028700799,5.0,urban
11,"[569693.6710305264, 5508847.565981807]",9.967028680102963,49.72808627981218,5.0,urban
12,"[568697.844837125, 5515909.732209785]",9.95445920747892,49.79171212703316,5.0,urban
