,path,payload_1B,payload_1B_list
10,/home/jmhare1/gatewayPlacement/lora_graph_gw/Pre_Study/ConnectedComponent/files/sensors_transmissionrange_Range1750.json,0.00741,"[0.012 0.003 0.008 0.007 0.004 0.007 0.011 0.007 0.007 0.006 0.008 0.008
 0.009 0.006 0.014 0.008 0.003 0.007 0.008 0.01  0.006 0.007 0.012 0.008
 0.003 0.012 0.005 0.008 0.007 0.008 0.008 0.011 0.005 0.006 0.007 0.009
 0.004 0.006 0.008 0.004 0.005 0.004 0.009 0.012 0.007 0.012 0.005 0.006
 0.01  0.009 0.008 0.006 0.005 0.009 0.01  0.003 0.007 0.008 0.005 0.006
 0.006 0.01  0.008 0.008 0.008 0.008 0.012 0.007 0.005 0.009 0.002 0.004
 0.006 0.006 0.007 0.009 0.009 0.004 0.005 0.006 0.008 0.01  0.013 0.01
 0.007 0.005 0.005 0.002 0.01  0.012 0.006 0.005 0.006 0.008 0.012 0.007
 0.006 0.01  0.007 0.01 ]"
11,/home/jmhare1/gatewayPlacement/lora_graph_gw/Pre_Study/ConnectedComponent/files/sensors_transmissionrange_Range2150.json,0.010799999999999999,"[0.005 0.015 0.01  0.011 0.008 0.01  0.013 0.016 0.011 0.007 0.014 0.013
 0.011 0.011 0.009 0.01  0.007 0.011 0.011 0.014 0.011 0.011 0.014 0.01
 0.01  0.007 0.004 0.008 0.008 0.011 0.008 0.007 0.008 0.007 0.014 0.011
 0.009 0.011 0.008 0.008 0.008 0.014 0.007 0.021 0.014 0.009 0.016 0.011
 0.009 0.011 0.012 0.01  0.011 0.008 0.009 0.014 0.013 0.011 0.014 0.007
 0.011 0.008 0.008 0.008 0.011 0.007 0.009 0.019 0.011 0.013 0.008 0.011
 0.012 0.015 0.006 0.009 0.014 0.015 0.01  0.014 0.008 0.014 0.006 0.009
 0.013 0.008 0.014 0.012 0.01  0.018 0.015 0.014 0.009 0.015 0.012 0.01
 0.014 0.012 0.008 0.009]"
12,/home/jmhare1/gatewayPlacement/lora_graph_gw/Pre_Study/ConnectedComponent/files/sensors_transmissionrange_Range1550.json,0.007410000000000001,"[0.008 0.01  0.005 0.008 0.006 0.014 0.008 0.005 0.008 0.009 0.004 0.009
 0.007 0.005 0.005 0.011 0.008 0.008 0.012 0.009 0.004 0.006 0.007 0.009
 0.007 0.007 0.009 0.01  0.011 0.007 0.013 0.011 0.014 0.006 0.005 0.004
 0.005 0.003 0.01  0.006 0.005 0.007 0.01  0.004 0.005 0.004 0.006 0.004
 0.006 0.01  0.003 0.011 0.005 0.012 0.006 0.009 0.012 0.008 0.009 0.006
 0.003 0.009 0.006 0.006 0.011 0.012 0.008 0.001 0.021 0.011 0.006 0.009
 0.006 0.004 0.006 0.007 0.009 0.001 0.008 0.004 0.008 0.006 0.004 0.006
 0.011 0.008 0.007 0.007 0.008 0.013 0.004 0.006 0.007 0.    0.013 0.006
 0.009 0.005 0.005 0.005]"
13,/home/jmhare1/gatewayPlacement/lora_graph_gw/Pre_Study/ConnectedComponent/files/sensors_transmissionrange_Range1500.json,0.007040000000000001,"[0.01  0.006 0.006 0.008 0.005 0.011 0.007 0.003 0.003 0.008 0.004 0.001
 0.006 0.009 0.004 0.004 0.01  0.006 0.011 0.014 0.008 0.006 0.015 0.001
 0.009 0.009 0.011 0.006 0.007 0.007 0.008 0.007 0.008 0.008 0.01  0.006
 0.008 0.006 0.007 0.007 0.006 0.005 0.002 0.006 0.008 0.01  0.003 0.007
 0.009 0.008 0.008 0.01  0.007 0.007 0.012 0.009 0.011 0.005 0.006 0.007
 0.006 0.012 0.009 0.005 0.005 0.004 0.009 0.01  0.003 0.006 0.005 0.006
 0.01  0.004 0.006 0.007 0.005 0.012 0.009 0.005 0.005 0.006 0.011 0.007
 0.005 0.003 0.011 0.006 0.005 0.006 0.002 0.006 0.009 0.009 0.004 0.008
 0.003 0.009 0.007 0.008]"
14,/home/jmhare1/gatewayPlacement/lora_graph_gw/Pre_Study/ConnectedComponent/files/sensors_transmissionrange_Range1900.json,0.00992,"[0.017 0.012 0.011 0.008 0.01  0.012 0.016 0.009 0.014 0.022 0.01  0.011
 0.005 0.007 0.008 0.009 0.009 0.013 0.01  0.009 0.008 0.01  0.014 0.01
 0.01  0.009 0.007 0.011 0.009 0.014 0.015 0.01  0.008 0.011 0.01  0.007
 0.007 0.01  0.012 0.007 0.007 0.01  0.009 0.013 0.008 0.013 0.006 0.018
 0.008 0.017 0.01  0.008 0.013 0.006 0.011 0.013 0.006 0.013 0.007 0.009
 0.011 0.004 0.015 0.007 0.007 0.014 0.013 0.009 0.012 0.01  0.008 0.008
 0.01  0.006 0.008 0.01  0.005 0.008 0.014 0.006 0.008 0.014 0.009 0.009
 0.008 0.011 0.014 0.008 0.011 0.011 0.007 0.012 0.007 0.004 0.009 0.005
 0.009 0.01  0.007 0.008]"
15,/home/jmhare1/gatewayPlacement/lora_graph_gw/Pre_Study/ConnectedComponent/files/sensors_transmissionrange_Range500.json,0.005620000000000001,"[0.008 0.005 0.005 0.005 0.004 0.005 0.003 0.01  0.004 0.005 0.008 0.001
 0.009 0.004 0.004 0.008 0.005 0.004 0.014 0.002 0.007 0.005 0.004 0.008
 0.004 0.003 0.005 0.005 0.002 0.003 0.005 0.003 0.006 0.006 0.002 0.003
 0.002 0.009 0.005 0.005 0.005 0.009 0.005 0.003 0.007 0.006 0.006 0.009
 0.005 0.008 0.001 0.008 0.005 0.006 0.006 0.009 0.006 0.008 0.003 0.007
 0.004 0.007 0.01  0.006 0.006 0.008 0.006 0.002 0.006 0.005 0.006 0.006
 0.007 0.006 0.006 0.005 0.007 0.004 0.008 0.003 0.009 0.004 0.011 0.007
 0.004 0.003 0.009 0.008 0.004 0.003 0.004 0.009 0.008 0.006 0.004 0.006
 0.004 0.004 0.002 0.008]"
16,/home/jmhare1/gatewayPlacement/lora_graph_gw/Pre_Study/ConnectedComponent/files/sensors_transmissionrange_Range1150.json,0.005980000000000001,"[0.009 0.009 0.006 0.006 0.004 0.005 0.003 0.006 0.005 0.01  0.005 0.01
 0.005 0.006 0.005 0.001 0.008 0.004 0.009 0.007 0.004 0.012 0.003 0.004
 0.004 0.005 0.004 0.003 0.006 0.014 0.007 0.007 0.009 0.005 0.005 0.007
 0.006 0.003 0.007 0.003 0.008 0.006 0.004 0.003 0.008 0.006 0.006 0.006
 0.005 0.004 0.011 0.008 0.008 0.003 0.004 0.006 0.005 0.002 0.003 0.003
 0.011 0.007 0.004 0.005 0.003 0.005 0.006 0.005 0.004 0.003 0.006 0.008
 0.01  0.009 0.006 0.006 0.007 0.004 0.004 0.005 0.011 0.004 0.005 0.005
 0.007 0.01  0.005 0.006 0.003 0.007 0.006 0.011 0.005 0.004 0.008 0.006
 0.006 0.008 0.006 0.007]"
17,/home/jmhare1/gatewayPlacement/lora_graph_gw/Pre_Study/ConnectedComponent/files/sensors_transmissionrange_Range2450.json,0.010619999999999996,"[0.019 0.011 0.012 0.011 0.01  0.008 0.008 0.011 0.018 0.012 0.015 0.013
 0.01  0.013 0.009 0.015 0.014 0.014 0.01  0.012 0.014 0.005 0.015 0.004
 0.009 0.007 0.01  0.011 0.005 0.01  0.018 0.008 0.008 0.011 0.014 0.007
 0.013 0.015 0.013 0.007 0.01  0.005 0.012 0.014 0.009 0.009 0.013 0.009
 0.009 0.01  0.01  0.008 0.015 0.016 0.015 0.012 0.011 0.009 0.007 0.011
 0.014 0.011 0.01  0.01  0.015 0.011 0.012 0.007 0.013 0.015 0.016 0.016
 0.006 0.015 0.007 0.007 0.006 0.013 0.009 0.006 0.004 0.01  0.011 0.009
 0.009 0.009 0.013 0.012 0.005 0.008 0.007 0.005 0.005 0.01  0.009 0.006
 0.013 0.011 0.013 0.011]"
18,/home/jmhare1/gatewayPlacement/lora_graph_gw/Pre_Study/ConnectedComponent/files/sensors_transmissionrange_Range1600.json,0.006280000000000001,"[0.007 0.012 0.006 0.003 0.008 0.007 0.011 0.005 0.006 0.003 0.003 0.007
 0.01  0.003 0.007 0.007 0.004 0.005 0.005 0.006 0.006 0.006 0.003 0.006
 0.009 0.003 0.006 0.007 0.001 0.004 0.003 0.009 0.011 0.008 0.008 0.014
 0.008 0.008 0.002 0.007 0.006 0.004 0.009 0.005 0.005 0.01  0.003 0.009
 0.004 0.005 0.005 0.006 0.005 0.007 0.011 0.005 0.005 0.007 0.003 0.005
 0.008 0.009 0.005 0.011 0.014 0.006 0.004 0.011 0.003 0.007 0.007 0.011
 0.004 0.004 0.008 0.009 0.008 0.006 0.007 0.008 0.003 0.005 0.007 0.005
 0.01  0.003 0.005 0.011 0.003 0.004 0.006 0.005 0.006 0.006 0.004 0.004
 0.006 0.007 0.001 0.004]"
19,/home/jmhare1/gatewayPlacement/lora_graph_gw/Pre_Study/ConnectedComponent/files/sensors_transmissionrange_Range600.json,0.005580000000000001,"[0.005 0.009 0.005 0.007 0.005 0.002 0.006 0.006 0.006 0.007 0.002 0.005
 0.003 0.004 0.004 0.006 0.003 0.007 0.009 0.009 0.003 0.006 0.009 0.008
 0.004 0.004 0.007 0.005 0.006 0.003 0.005 0.009 0.005 0.007 0.006 0.009
 0.01  0.01  0.003 0.006 0.004 0.008 0.01  0.009 0.006 0.004 0.004 0.005
 0.007 0.004 0.003 0.005 0.005 0.005 0.005 0.006 0.007 0.005 0.008 0.003
 0.008 0.007 0.001 0.006 0.001 0.004 0.005 0.008 0.007 0.007 0.003 0.003
 0.008 0.006 0.008 0.004 0.003 0.005 0.006 0.001 0.008 0.004 0.006 0.006
 0.003 0.009 0.004 0.008 0.008 0.007 0.004 0.008 0.007 0.003 0.006 0.005
 0.003 0.005 0.003 0.002]"
